instance,family,n_customers,method,method_family,tag,metaheuristic,time_limit_s,vehicle_cost,K_eval,seed_eval,cv_global_eval,cv_link_eval,feasible,vehicles,distance,runtime_s,ontime_mean,ontime_p50,ontime_p95,tard_mean,sla_metric,sla_threshold,meets_SLA,is_champion,status,version_tag,seed_build,gap_to_det_pct,gap_to_best_pct
R211,R,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,8,900.0,25.3,99.6,97.5,99.5,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,-1.62,-1.62
RC101,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1331.8,403.3,99.5,98.9,99.6,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.28,3.15
RC101,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1364.1,230.1,98.9,98.6,99.3,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,3.73,5.65
RC101,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1376.3,628.1,99.4,98.5,99.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,4.66,6.6
RC101,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1315.0,10.9,99.5,97.7,99.4,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,1.85
RC101,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1349.6,37.1,98.5,97.7,98.6,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,2.63,4.53
RC101,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1291.1,30.0,98.2,97.6,98.2,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,-1.82,0.0
RC101,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,15,1323.5,261.6,98.5,97.5,98.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.65,2.51
RC101,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1358.1,305.7,97.8,97.1,97.8,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,3.28,5.19
RC101,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1324.3,22.0,97.5,95.9,97.0,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.71,2.57
RC102,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1399.3,182.5,99.3,98.3,99.4,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,3.41,3.78
RC102,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1383.0,34.6,98.7,98.1,98.7,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,2.2,2.57
RC102,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1348.3,22.0,97.7,97.6,98.1,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,-0.36,0.0
RC102,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1361.1,279.2,99.1,97.5,99.5,2.1,ontime_p50,95.0,True,True,feasible,static_v1,0,0.58,0.95
RC102,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1422.6,347.6,98.7,97.3,98.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,5.13,5.51
RC102,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1353.2,9.8,99.1,97.2,99.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.36
RC102,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1367.7,431.7,99.2,97.2,99.0,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,1.07,1.44
RC102,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1457.4,563.0,99.3,96.7,98.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,7.7,8.09
RC102,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1352.9,29.6,97.9,96.7,97.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,-0.02,0.34
RC103,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1573.3,28.6,99.2,98.3,99.1,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.73,1.85
RC103,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1561.9,9.7,98.6,97.8,98.6,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,1.11
RC103,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1574.6,382.6,99.2,97.7,99.3,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.81,1.94
RC103,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1672.6,607.7,99.2,97.7,99.0,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,7.09,8.28
RC103,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1566.7,255.3,98.2,97.7,98.2,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.31,1.42
RC103,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1580.5,35.3,98.5,97.0,98.4,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,1.19,2.32
RC103,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1589.6,187.4,98.3,96.8,98.2,2.6,ontime_p50,95.0,True,False,feasible,static_v1,0,1.77,2.91
RC103,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1544.7,20.6,97.6,96.4,97.6,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,-1.1,0.0
RC103,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1641.2,299.0,98.4,96.3,98.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,5.08,6.25
RC104,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1801.8,189.1,100.0,99.2,99.7,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,2.09,2.09
RC104,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1787.7,410.3,99.9,98.7,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,1.29,1.29
RC104,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1776.0,27.2,98.9,97.6,98.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.63,0.63
RC104,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1771.2,19.9,97.7,97.2,97.9,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.36,0.36
RC104,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1818.7,661.5,99.3,97.1,99.1,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,3.05,3.05
RC104,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1825.2,330.1,98.9,97.1,98.1,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,3.42,3.42
RC104,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1767.5,34.2,98.0,96.2,97.9,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.15,0.15
RC104,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1773.7,249.4,97.7,96.1,97.8,2.6,ontime_p50,95.0,True,False,feasible,static_v1,0,0.5,0.5
RC104,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1764.9,9.6,97.5,96.0,97.7,2.5,ontime_p50,95.0,True,True,feasible,static_v1,0,0.0,0.0
RC105,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1499.0,532.2,99.9,99.2,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,5.77,5.77
RC105,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1417.2,11.3,99.5,99.0,99.6,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
RC105,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,15,1460.2,358.6,99.6,97.9,99.8,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,3.03,3.03
RC105,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1444.6,408.4,98.5,97.9,98.7,2.5,ontime_p50,95.0,True,True,feasible,static_v1,0,1.93,1.93
RC105,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,15,1442.2,30.3,99.3,97.6,99.4,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,1.76,1.76
RC105,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1419.1,31.9,99.4,97.4,99.3,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.13,0.13
RC105,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,15,1422.1,256.0,98.9,97.1,99.0,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.35,0.35
RC105,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1431.0,22.6,98.4,97.1,98.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.97,0.97
RC105,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1438.5,208.3,98.4,96.8,98.2,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.5,1.5
RC106,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1314.4,30.6,100.0,98.3,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,0.17,0.17
RC106,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1328.8,24.4,98.8,98.3,98.9,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,1.27,1.27
RC106,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1413.1,538.1,100.0,98.2,100.0,0.0,ontime_p50,95.0,True,True,feasible,static_v1,0,7.69,7.69
RC106,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1325.0,19.6,98.5,97.4,98.4,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.98,0.98
RC106,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1326.6,276.5,99.1,97.2,99.2,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,1.1,1.1
RC106,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1330.2,368.0,98.0,97.1,98.1,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,1.37,1.37
RC106,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1333.4,186.1,99.1,97.0,98.9,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.62,1.62
RC106,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1312.2,10.6,98.5,96.9,98.5,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
RC106,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1361.7,339.6,97.7,96.7,97.9,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,3.77,3.77
RC107,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1690.3,10.1,99.7,98.1,99.5,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.87
RC107,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1746.2,186.1,99.1,98.1,99.2,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,3.31,4.21
RC107,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1675.7,29.2,99.0,98.1,99.0,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,-0.86,0.0
RC107,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1778.8,568.4,98.9,97.5,98.9,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,5.24,6.15
RC107,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1752.3,328.9,98.3,97.3,98.8,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,3.67,4.57
RC107,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1715.3,364.4,98.9,97.1,98.8,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.48,2.36
RC107,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,13,1701.3,18.8,97.9,96.3,98.0,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.65,1.53
RC107,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1707.6,260.8,97.8,96.2,97.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.02,1.9
RC107,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,14,1705.0,36.6,97.8,95.7,97.5,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.87,1.75
RC108,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1371.9,230.9,100.0,99.2,99.7,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,3.82,4.95
RC108,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1321.4,10.0,99.2,98.8,99.5,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,1.09
RC108,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1333.7,257.5,99.3,98.4,99.4,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.93,2.03
RC108,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1375.5,326.1,99.1,98.3,99.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,4.09,5.22
RC108,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1342.7,447.4,99.9,98.2,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,1.61,2.72
RC108,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1323.0,30.3,98.3,97.7,98.2,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.12,1.21
RC108,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,17,1422.3,644.0,98.8,97.5,98.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,7.64,8.81
RC108,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1330.4,33.0,99.0,97.4,99.1,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.68,1.77
RC108,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,16,1307.2,19.5,98.5,97.0,98.7,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,-1.07,0.0
RC201,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1433.0,398.2,100.0,99.4,100.0,0.0,ontime_p50,95.0,True,True,feasible,static_v1,0,1.7972579384812073,4324.444444444444
RC201,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1417.6,18.8,99.8,98.9,99.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.7032748454926379,108.8888888888889
RC201,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1482.6,320.2,99.9,98.7,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,5.320735952262546,3457.7777777777774
RC201,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1505.5,515.3,99.9,98.7,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,6.947503019109182,5625.555555555556
RC201,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1413.8,212.6,99.6,98.1,99.5,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.4333309654045541,2262.222222222222
RC201,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1426.4,182.1,99.5,97.8,99.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.3284080414861152,1923.3333333333335
RC201,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1407.7,9.0,98.8,97.7,98.9,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
RC201,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1428.9,24.7,99.1,97.3,99.1,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,1.506002699438804,174.44444444444446
RC201,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1419.6,29.9,98.7,96.7,98.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.845350571854789,232.2222222222222
RC202,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1224.3,18.6,100.0,99.2,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,1.8806690521760765,104.39560439560442
RC202,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1202.9,22.9,99.3,98.7,99.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.09985853374386663,151.64835164835165
RC202,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1220.7,33.7,98.9,98.0,98.7,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,1.5810934509444954,270.32967032967036
RC202,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1218.3,358.4,98.9,97.9,98.4,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,1.381376383456762,3838.461538461538
RC202,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1249.5,327.6,99.3,97.6,98.8,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,3.9776982607972,3500.0
RC202,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1228.5,191.3,99.4,97.5,99.3,2.2,ontime_p50,95.0,True,True,feasible,static_v1,0,2.2301739202796,2002.1978021978025
RC202,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1250.1,586.1,99.7,97.4,99.3,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,4.027627527669124,6340.659340659341
RC202,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1201.7,9.1,98.7,97.4,98.9,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
RC202,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1212.4,265.2,99.0,97.4,98.9,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,0.8904052592161142,2814.2857142857138
RC203,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1288.6,33.8,99.9,98.7,99.8,2.4,ontime_p50,95.0,True,True,feasible,static_v1,0,1.8253654681943825,302.38095238095235
RC203,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1322.5,327.9,100.0,98.5,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,4.50414855788226,3803.5714285714284
RC203,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1309.3,204.9,99.4,98.5,99.5,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,3.4610825760568913,2339.285714285714
RC203,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1273.2,8.4,99.0,98.2,99.0,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,0.6084551560648,0.0
RC203,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1342.5,604.2,99.9,98.0,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,6.084551560647966,7092.857142857143
RC203,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1278.3,270.4,99.5,97.9,99.4,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.0114579217700477,3119.047619047619
RC203,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1297.7,16.8,99.0,97.6,99.0,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,2.544448834452789,100.0
RC203,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1294.3,361.2,98.9,97.5,98.8,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,2.275780323982612,4200.0
RC203,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1265.5,25.6,99.0,97.4,99.0,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,204.7619047619048
RC204,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1400.3,189.1,99.9,98.7,99.8,2.2,ontime_p50,95.0,True,True,feasible,static_v1,0,2.8649085433041948,1955.4347826086957
RC204,RC,100,SAA64-b0p7,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1438.7,518.4,99.1,98.5,99.2,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,5.685741570557562,5534.782608695652
RC204,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1374.5,253.1,99.8,98.2,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,0.9696613531183461,2651.0869565217395
RC204,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1425.8,289.4,100.0,98.0,99.6,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,4.738117975464629,3045.652173913044
RC204,RC,100,Q120,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1361.3,24.7,99.4,97.6,99.4,2.4,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,168.47826086956525
RC204,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1370.4,9.2,99.2,97.3,99.0,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,0.6684786601043221,0.0
RC204,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1392.7,18.3,99.0,97.3,99.0,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,2.3066186733269736,98.9130434782609
RC204,RC,100,Gamma2-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1385.9,415.6,98.9,96.6,98.5,2.5,ontime_p50,95.0,True,False,feasible,static_v1,0,1.8070961580841944,4417.391304347827
RC204,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,10,1386.6,31.6,98.9,96.5,98.4,2.2,ontime_p50,95.0,True,False,feasible,static_v1,0,1.8585175934768203,243.47826086956528
RC205,RC,100,SAA16-b0p3,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1074.9,191.2,100.0,99.3,100.0,0.0,ontime_p50,95.0,True,True,feasible,static_v1,0,1.4056603773584992,2024.4444444444443
RC205,RC,100,Q110,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1084.2,20.6,99.8,99.0,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,2.2830188679245325,128.88888888888889
RC205,RC,100,Gamma1-q1p645,Gamma,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1065.1,239.2,99.7,99.0,99.9,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.48113207547168957,2557.7777777777774
RC205,RC,100,SAA32-b0p5,SAA,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1103.6,266.3,99.8,98.5,99.7,2.1,ontime_p50,95.0,True,False,feasible,static_v1,0,4.113207547169803,2858.8888888888887
RC205,RC,100,Q130,Q,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,12,1095.1,28.8,100.0,98.3,100.0,0.0,ontime_p50,95.0,True,False,feasible,static_v1,0,3.3113207547169723,220.00000000000003
RC205,RC,100,DET,DET,TL30_MGLS_V10000,GLS,30,10000,200,42,0.2,0.1,True,11,1060.0,9.0,99.4,98.2,99.7,2.3,ontime_p50,95.0,True,False,feasible,static_v1,0,0.0,0.0
